"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"Gnb1l",92.3807379719489,0.00276903421593793,0.0640547278692528,0.929435444721152,0.988014946128322
"Dbh",7.85540769394739,-0.0437014137270998,0.0985084503155588,0.0322990660434985,0.309301169581467
"Mmp11",37.6718898600807,0.0319714125077486,0.0733453758442972,0.473150551726109,0.845106002851004
"Smarcb1",1437.94441993404,-0.0265679710913145,0.0527617375873103,0.633371040593746,0.90792377425241
"Vpreb3",2.18322567923645,0.00562247142789288,0.0827670509955003,0.643144525960432,0.910793677502644
"Hip1r",1332.59203306868,-0.0220108313857686,0.0622377139007929,0.518341680631147,0.864803941492252
"Nsun5",192.372951682052,0.0183001660127251,0.0632594824624646,0.66603220115907,0.918285868107214
"Top1mt",214.093318550127,0.108496504315341,0.0751733613881602,0.0419952641405142,0.352682705124547
"Hoxa4",0.0788682757114975,-0.000229819231934013,0.0835097430346829,0.899575271229694,NA
"Gm38393",50.7951367688161,-0.0459501898189512,0.0859664585269267,0.262380857773233,0.72000134372116
"Mmp14",115.596656114805,0.0540410707618081,0.0986357696006264,0.123413296253099,0.560167982869619
"Slc7a7",52.5309919013467,1.12213416239308,0.2193540033761,2.94072675466692e-08,3.32281560253915e-06
"Oxa1l",553.693028833002,-0.0334033756202876,0.0539994969680066,0.41613846383266,0.815901687830682
