"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"Gabra2",994.401871700776,7.07865318957856e-06,0.00144258021626942,0.454008312613974,0.999284317126109
"Wdr77",961.803948955773,1.77684143850319e-05,0.00144198386184929,0.234829155121788,0.999284317126109
"Adora3",26.7261622643094,7.2586692146163e-06,0.0014426813434879,0.0743909312342533,0.999284317126109
"Atp5pb",6104.70174554885,-1.90146763431179e-06,0.00144253841081027,0.857399084312234,0.999284317126109
"Sox9",1527.99363704367,4.98252930948552e-06,0.00144256276805573,0.615271366000137,0.999284317126109
"Hnrnpd",563.217580317439,-6.62202631471048e-08,0.00144252030163937,0.994965312785192,0.999866582082181
"Dynlt1c",29.4619589719479,-2.28634303663804e-06,0.0014426717009663,0.584280145511379,0.999284317126109
"C1d",1094.25311787503,4.08505342187405e-06,0.00144257621449069,0.663569519224462,0.999284317126109
"Gm2a",2000.09092874257,1.82622549813792e-05,0.00144251502032253,0.164849429161396,0.999284317126109
"Krit1",635.616576516403,2.21510219502105e-06,0.00144252881957616,0.840725558506949,0.999284317126109
"Clcn4",3783.91912882355,8.47126034950886e-07,0.00144239538853687,0.95371658250222,0.999284317126109
"Sema4f",693.917952287362,-1.13132680676637e-06,0.00144257404325874,0.902510477154936,0.999284317126109
"Hk2",107.692744443477,7.88801500990343e-06,0.00144267502422365,0.0947567916438081,0.999284317126109
"Myo18a",1709.25969042609,3.85782389919671e-06,0.00144259162098625,0.660995099746432,0.999284317126109
"Sez6",4227.15774014708,-5.67055763661674e-06,0.00144257276020846,0.553427629487921,0.999284317126109
"Haao",13.61154424549,4.59592104977672e-06,0.00144269153598966,0.0429316305878155,0.999284317126109
"Cd52",175.882790247828,5.8413362434881e-06,0.00144269467409349,0.00716293673939729,0.667406171596291
"Abhd15",35.184924207582,-5.82820100638244e-06,0.00144264368874971,0.364085016066983,0.999284317126109
"Hoxb6",0.277063396801367,-3.59678325498174e-08,0.00144269495077137,0.957479858295948,0.999284317126109
"Loxl3",87.4470800763484,9.87123671316588e-06,0.00144263321014989,0.189659363615918,0.999284317126109
"Btn1a1",1.39766615769462,1.38162894308587e-06,0.00144268779840819,0.559272373581493,0.999284317126109
"Kat2b",99.9821076836609,2.98482162159772e-06,0.00144260147268336,0.7189092298636,0.999284317126109
"Rab5b",3138.29157458401,6.5918572907593e-06,0.00144246461682621,0.615076328338213,0.999284317126109
"Cryba1",0.576426125468556,-2.03518556265461e-07,0.00144269409502433,0.840268034610559,0.999284317126109
"Dnmt3l",4.02018668211228,-3.41213022714151e-06,0.00144269042740977,0.123054729590896,0.999284317126109
"Aire",3.40030340186629,5.47118240532411e-06,0.00144269415951936,0.0104275002928737,0.725625622033846
"Icosl",95.7195955548338,9.8229276684902e-06,0.00144267049774534,0.0724610033050673,0.999284317126109
"Spg7",537.069941828673,-1.06157314797626e-05,0.00144260890787375,0.234384283319416,0.999284317126109
"Sult5a1",14.6852512090448,6.96076633093249e-06,0.00144269404151398,0.00755231282995725,0.67849395649198
"Rpl13",6187.23829924562,-1.97665789461049e-05,0.00144268614684769,0.00799254782944465,0.679974643140395
"Chmp1a",2712.48963262178,3.73703034954823e-06,0.00144232877491758,0.820776094751968,0.999284317126109
"Rpa1",932.925270952642,1.3420894215908e-05,0.0014424369138451,0.353180358157149,0.999284317126109
"Serpinf1",191.321619713681,-6.90046288022631e-07,0.00144266609571164,0.880090549893367,0.999284317126109
"Tubgcp3",579.870452680557,9.70301464738974e-06,0.00144249626094237,0.436270852807845,0.999284317126109
"Oprm1",20.6202580464259,1.53755395175289e-06,0.00144266927377352,0.725047057576034,0.999284317126109
"Polr3d",274.159429360032,-3.37760874094169e-05,0.00144259392880607,0.0214979660307165,0.883902597718761
"Tcf7",35.3330752040652,-7.71548432614895e-06,0.00144266745972971,0.136123986442546,0.999284317126109
"Ddx3x",2019.67484023646,3.91290595681229e-06,0.00144261065001285,0.622359037374756,0.999284317126109
"Il12rb1",10.984438198461,-2.59759147745474e-06,0.00144267295823839,0.524231224453468,0.999284317126109
"Slc5a5",545.496490272622,4.16194664906734e-06,0.00144260561025209,0.612450428081317,0.999284317126109
"Kcnn3",179.249602533554,1.89355852450491e-06,0.00144261430421095,0.805636050252724,0.999284317126109
"Usp32",566.975412757312,6.70881814200874e-06,0.0014424698400933,0.606376586616263,0.999284317126109
"Car4",732.977125086618,7.3916036018719e-07,0.00144253000730606,0.948013040128395,0.999284317126109
"Txnrd3",98.0647599084053,5.42414805503115e-06,0.00144260047200438,0.522690622399334,0.999284317126109
"Fasl",1.22172664232772,-5.39274014274082e-07,0.00144269334855727,0.629611897233922,0.999284317126109
"Zfp512b",497.101148049752,-4.53531380884127e-08,0.00144259459716862,0.992809803816014,0.999866582082181
"Dnajc5",5483.90871846132,-6.24459575157743e-06,0.00144237311268844,0.684313691787632,0.999284317126109
"Tpd52l2",1192.64039382324,3.55011957396672e-06,0.00144250362434302,0.764390432656717,0.999284317126109
"Fmr1",589.25345588803,1.61617213655452e-06,0.00144258160376116,0.859492681331184,0.999284317126109
"Bcl11a",1437.27414601602,-1.25008786349717e-06,0.0014424759964739,0.913769467635751,0.999284317126109
"Il4",3.53162283688019,-1.03493232659332e-06,0.0014426890500528,0.628381820873825,0.999284317126109
"Pxmp4",295.062477937975,-5.67628223659461e-06,0.00144245487272612,0.669070225575543,0.999284317126109
"Dlg3",169.304252421706,-3.98748840686528e-06,0.00144263743289379,0.543569412876604,0.999284317126109
"Gnb1l",92.3807379719489,-1.02400599138251e-06,0.00144254667316524,0.920604554887038,0.999284317126109
"Dbh",7.85540769394739,-2.96472504690236e-06,0.00144268607567863,0.27254669484954,0.999284317126109
"Mmp11",37.6718898600807,7.43747651288664e-07,0.00144260166693935,0.92807718427627,0.999284317126109
"Smarcb1",1437.94441993404,-1.17424784584249e-05,0.00144236493592389,0.46194602574677,0.999284317126109
"Vpreb3",2.18322567923645,-3.58045965623907e-06,0.00144269284963457,0.0454199961960409,0.999284317126109
"Hip1r",1332.59203306868,-1.41356126476547e-05,0.00144253367757537,0.233841953540012,0.999284317126109
"Nsun5",192.372951682052,-1.10226982286824e-05,0.00144254756252921,0.316601110456443,0.999284317126109
"Top1mt",214.093318550127,1.0306048921147e-05,0.0014424818857243,0.42541336903395,0.999284317126109
"Hoxa4",0.0788682757114975,-7.31578362354893e-08,0.0014426950346383,0.98196959989616,NA
"Gm38393",50.7951367688161,8.20643155371136e-06,0.00144264440690134,0.220066585870245,0.999284317126109
"Mmp14",115.596656114805,2.06716567284893e-06,0.00144265822940556,0.692770596892856,0.999284317126109
"Slc7a7",52.5309919013467,8.92827347091116e-06,0.00144267832586725,0.0571925876931243,0.999284317126109
"Oxa1l",553.693028833002,-7.33112982368041e-06,0.00144235628225237,0.641910740351855,0.999284317126109
"Heatr6",272.311721249571,-1.67615765729315e-06,0.00144241794362542,0.905249789092137,0.999284317126109
"Ccl3",80.1138511735998,5.7338292962596e-06,0.00144269960688842,1.60163749464765e-07,0.00055937189500569
"Wfdc18",29.2326425638717,-4.6077587303954e-06,0.0014426623334769,0.367420253120149,0.999284317126109
"Icam4",23.648158805035,3.42603812469229e-06,0.00144266641752373,0.466007744446364,0.999284317126109
"Ilf2",1533.44397316253,-3.27630532668607e-06,0.00144242002187741,0.826702964650757,0.999284317126109
"Chtop",2674.32596609922,-1.41331141938183e-05,0.00144205673144917,0.520650071851694,0.999284317126109
"Snapin",1397.74166680241,7.91027381639098e-06,0.00144239592372563,0.597127831964545,0.999284317126109
"S100a4",88.204681980652,2.04465080551167e-06,0.00144268514350854,0.455884652345637,0.999284317126109
"S100a3",12.8296270219688,3.34506621602939e-06,0.00144266926680664,0.453583286184576,0.999284317126109
"S100a5",109.969922922234,-1.06870474018885e-06,0.00144269423365096,0.212085260120931,0.999284317126109
"S100a6",550.20202282081,-3.39323269166884e-07,0.00144267653220589,0.924720378787705,0.999284317126109
"Scn4a",0.495587610185482,1.76492884602397e-06,0.00144269451019316,0.0850185548974356,0.999284317126109
"Icam2",65.2904151489536,-1.65967199256068e-07,0.00144262159155133,0.980974782160296,0.999284317126109
"Mapk7",350.313849948095,2.85454626278619e-06,0.00144247802049544,0.817224852626574,0.999284317126109
"Epn2",1928.96688053497,5.75842353058767e-06,0.00144250806867335,0.625960943865376,0.999284317126109
"B9d1",215.410392404937,-3.90706719930362e-06,0.00144261004870489,0.623881543635727,0.999284317126109
"Sec24b",798.694653531402,5.16658649267976e-07,0.0014424432929409,0.970039646173274,0.999284317126109
"N4bp3",234.416137158887,-2.17202210088606e-05,0.00144265248018094,0.0218716783738413,0.885644483717573
"Rmnd5b",1183.42954733428,-1.03114615934402e-05,0.00144247817613057,0.428000734362044,0.999284317126109
"Nhp2",876.119288371151,-2.69913554942434e-07,0.00144252586334279,0.979729224027742,0.999284317126109
"Vps9d1",916.112332632537,-1.33153610907962e-05,0.00144250059786097,0.295643864934382,0.999284317126109
"Zfp276",265.647212367715,-1.01228121316017e-05,0.00144259103675509,0.279343537819189,0.999284317126109
"C1ql4",0.184071086486729,-5.61652782789084e-08,0.00144269501721233,0.951971615674845,NA
"Mfsd10",303.179081420931,-1.01266220434826e-05,0.00144254835844156,0.351842923534433,0.999284317126109
"Luzp1",1027.53441413934,-5.07866415130661e-07,0.00144261403305741,0.94572407065827,0.999284317126109
"Slc13a2",0.241374345470665,6.68292730278254e-07,0.00144269484562219,0.58346005606,0.999284317126109
"Kctd10",1250.84098924019,-5.50394745491983e-06,0.00144239295838137,0.711251139669892,0.999284317126109
"Poldip2",1846.28114268375,-5.4171947527038e-06,0.00144231922491296,0.743334874895754,0.999284317126109
"Sebox",57.0169695105723,4.72706794836113e-06,0.00144266286100146,0.354212930877263,0.999284317126109
"Ift20",1153.6303970579,-1.03147290238802e-05,0.00144256836157758,0.313147681987298,0.999284317126109
"Col6a1",501.787595358432,-3.46876271320767e-06,0.00144267882932492,0.337014015108791,0.999284317126109
"Pcbp3",1315.51160498319,-6.34197469360151e-06,0.00144264721750024,0.312192706594904,0.999284317126109
"Lgals9",252.833896620883,1.16025487189661e-05,0.0014426863104576,0.016204114257423,0.814581999199393
"Araf",3752.62941677418,4.87525525550895e-06,0.00144254231049134,0.651645070438411,0.999284317126109
"Cfp",26.2202231067821,-6.595961857008e-06,0.00144266535231065,0.20179077299542,0.999284317126109
"Timp1",21.0141727611257,7.49443242012695e-07,0.00144269166088229,0.625922113586922,0.999284317126109
"Uxt",126.248770264492,-8.65561828968893e-06,0.0014426087376533,0.306586911581229,0.999284317126109
"Cnnm3",157.78560910399,2.39702167244012e-06,0.001442536423588,0.824099457507867,0.999284317126109
"Lman2l",747.312277198108,8.42962310979902e-06,0.00144246309307018,0.528622990692442,0.999284317126109
"Mcm3ap",602.442451449156,2.68925318983658e-06,0.001442562709177,0.785281038805851,0.999284317126109
"Pcnt",209.345564447459,1.17471080540365e-05,0.00144264673350156,0.104607074037221,0.999284317126109
"Ftcd",1.10364602654786,-4.09774326641478e-06,0.00144269360015037,0.0213491036789728,0.882359147577687
"Mxd1",422.7664601723,-1.61804625022697e-05,0.00144259260609876,0.112667089208875,0.999284317126109
"Gmcl1",394.219613196434,-3.18029001714412e-06,0.00144266752546971,0.484242559160046,0.999284317126109
"Snrnp27",670.932107768489,2.23629347954603e-06,0.00144258003096446,0.806501785920359,0.999284317126109
"Oas1c",13.7918748109664,-3.40957528558199e-07,0.00144266515753901,0.940645600191101,0.999284317126109
"Oas1h",0.141816065941724,-5.60854626351317e-08,0.00144269488682707,0.773893244052419,NA
"Ocrl",813.464980971371,1.29444327162585e-05,0.00144253122411231,0.272967777695261,0.999284317126109
"Calm1",48267.4889351349,-1.67873835485969e-05,0.00144246167278987,0.237829774903191,0.999284317126109
"Agpat3",1315.84237496127,-8.436295163305e-06,0.00144252057534574,0.466409091795835,0.999284317126109
"Slc26a3",3.07046566705672,-1.79795151928432e-06,0.00144269021039145,0.36486281280343,0.999284317126109
"Sema6b",481.09706617261,-8.03281618565427e-06,0.00144266853039267,0.123305070048396,0.999284317126109
"Uhrf1",16.3973278657354,4.48621282162884e-06,0.00144267265161256,0.299145228963183,0.999284317126109
"Dpp9",978.581065040112,-6.41127695172843e-06,0.00144250965396247,0.585537386368656,0.999284317126109
"Ramp2",517.804122447269,6.95497429888022e-08,0.00144257971987427,0.994262660935846,0.999866582082181
"Lsr",200.062752283173,-5.32081859073112e-06,0.00144261995174555,0.483026411447797,0.999284317126109
"Gramd1a",1541.80133711716,-6.5366762573465e-06,0.00144255937879398,0.609368281486051,0.999284317126109
"Hpn",9.85309494319925,1.55559714742246e-06,0.00144268100238498,0.627345870943003,0.999284317126109
"Gabrg1",550.036830235669,4.90085435477139e-06,0.00144265653138514,0.37802579063679,0.999284317126109
"Ckb",43135.1909645826,-3.14578178462854e-05,0.00144268672100206,0.00579282893348817,0.619423007011963
"Sp1",90.5900060435132,1.79571433644563e-05,0.00144261343515221,0.0713877119844707,0.999284317126109
"Itgb7",18.3486929816278,-3.00053021392958e-06,0.00144267268456214,0.470425361000359,0.999284317126109
"Myg1",582.477924746322,7.47871465553358e-07,0.00144250322258695,0.949989642547669,0.999284317126109
"Rarg",102.771073758276,3.33361229955255e-06,0.00144254346463708,0.752443465193792,0.999284317126109
"Pfdn5",2514.57916258517,1.36292799775874e-06,0.00144260241865154,0.868755247102151,0.999284317126109
"Efnb2",224.500386728069,-9.59534532977645e-06,0.00144265663803355,0.124980787548838,0.999284317126109
"Rrp15",155.113511848317,8.06636088091546e-06,0.00144251793390203,0.48932779554927,0.999284317126109
"Rnd2",571.812797553048,-3.81095470982201e-06,0.00144263177945966,0.577494165912242,0.999284317126109
"Srr",1701.22961239467,7.87344124803277e-06,0.0014423444723318,0.626739398147769,0.999284317126109
"Sync",14.0564484670371,-7.70015730810263e-06,0.001442669494916,0.131124276154631,0.999284317126109
"Fndc5",473.408066415639,-8.68530017185326e-06,0.00144261917321238,0.277727659175139,0.999284317126109
"Acp5",11.4458339455261,-1.02560114967946e-06,0.00144268966003082,0.597316426369249,0.999284317126109
"Cnn1",11.0695029448926,8.1047778668344e-07,0.00144268419747143,0.770060060706121,0.999284317126109
"Fbxo9",2180.3828312183,0.000277025545920339,0.00145616932277334,0.555685654817571,0.999284317126109
"Vps50",1191.34303497287,-2.7234072984136e-06,0.00144248848148731,0.827996840773599,0.999284317126109
"Hars1",1591.70811066607,-1.90779891524517e-06,0.0014423384909887,0.904632404023796,0.999284317126109
"Zmat2",3134.54855437405,-1.42630745228782e-05,0.0014424865222952,0.280819921035881,0.999284317126109
"Ube2c",9.05019532313055,2.55213515811826e-06,0.00144268355348129,0.398109505830848,0.999284317126109
"Smg5",1022.09780669268,-4.81550717292065e-06,0.00144247347260766,0.704717542554776,0.999284317126109
"Cct3",2782.37153886559,4.4899760565987e-08,0.00144247748345447,0.998121403963001,0.999981535150152
"Glmp",976.214719080729,1.00231453668138e-05,0.00144252993041262,0.382847676357072,0.999284317126109
"Mef2d",3197.29743663885,-2.9543923987365e-06,0.00144261690533337,0.69543920693862,0.999284317126109
"Tmem79",7.07319438856181,4.56127103820978e-06,0.00144267654238881,0.25347193703689,0.999284317126109
"Snd1",1276.96597007166,1.22654994563482e-05,0.00144235922304878,0.447146223998115,0.999284317126109
"Col18a1",90.1047022783072,8.56974405827183e-07,0.00144267412307165,0.827376968729474,0.999284317126109
"Slc19a1",319.696095235508,-3.47133026102589e-06,0.00144252367977238,0.755633159134362,0.999284317126109
"Kpnb1",1126.42111041091,8.01337531838751e-06,0.00144241310331282,0.582409141729603,0.999284317126109
"Npepps",1682.15757267665,8.69311116786138e-06,0.00144229986721657,0.613387086009959,0.999284317126109
"Tbx21",17.7075392808842,-2.07484550408641e-06,0.00144269249904318,0.171962658312237,0.999284317126109
"Mrpl10",1325.39404672924,1.66659525879772e-05,0.00144246674564408,0.238284909050307,0.999284317126109
"Cyp51",1213.55759638295,3.39385126044607e-06,0.00144243721970644,0.805370113912327,0.999284317126109
"Tcf25",10897.4458377165,-1.6386593198454e-05,0.00144221335386705,0.400711619150725,0.999284317126109
"Tubb6",69.5765325727653,-1.51738916301479e-06,0.0014426715806587,0.716426411728634,0.999284317126109
"Def8",698.801493219285,1.63730371440876e-06,0.00144229428113473,0.923859841653087,0.999284317126109
"Meox1",23.393856694925,3.55679475681482e-06,0.00144265960860116,0.491419296482041,0.999284317126109
"Sost",1.56008584047258,5.89640145006374e-07,0.00144269379143666,0.535522145728649,0.999284317126109
"Nkx2-1",15.0248641924437,-1.08438577593395e-06,0.0014426895013663,0.590452596164121,0.999284317126109
"Pax9",0.199721949235917,2.14945591300439e-07,0.00144269479731766,0.858386673817897,NA
"Irx2",2.39892565904521,1.33840621593366e-06,0.0014426939513965,0.184082890227221,0.999284317126109
"Col1a1",197.337803823153,-2.10539094064661e-06,0.00144268831738369,0.364097533432292,0.999284317126109
"Itga3",239.579179459082,1.45173971582076e-06,0.00144254992677225,0.888434357700986,0.999284317126109
"Sgca",5.72536889339021,-1.09340741944036e-06,0.0014426775767029,0.758004296903162,0.999284317126109
"Dlx3",1.86923357996777,-4.70254019556757e-07,0.00144269133555681,0.776391131497937,0.999284317126109
"Foxm1",9.19326386896165,3.42080928951683e-06,0.00144267424773126,0.396773762984452,0.999284317126109
"Itfg2",404.549189992605,8.65102048846589e-07,0.0014423501964891,0.957075281334814,0.999284317126109
"Nrip2",367.195909626611,7.22954219827115e-06,0.00144261349439999,0.371443249573332,0.999284317126109
"Tulp3",136.570675911023,-7.8468014094957e-07,0.00144256221010037,0.935209529374118,0.999284317126109
"Gtf2h4",316.986401187598,-6.76734324499866e-06,0.0014424875843399,0.586610649101974,0.999284317126109
"Tubb5",10088.177539525,-3.53451921885367e-06,0.00144238344639022,0.811766029645698,0.999284317126109
"Ell2",322.25753548986,-4.85423338573214e-06,0.00144266124549645,0.345143885885089,0.999284317126109
"Jup",1107.63006672335,-1.08825158320004e-05,0.00144256965815915,0.290273498229388,0.999284317126109
"Fkbp10",176.974052684057,5.99083666188609e-06,0.00144257348499213,0.532552817972579,0.999284317126109
"Klhl10",5.96971563860109,-4.78855780837728e-06,0.00144267870527704,0.211551958168196,0.999284317126109
"Nom1",418.694959846777,-6.14528531897883e-06,0.00144228788257903,0.721885376126203,0.999284317126109
"Ergic1",810.68147843961,-1.91566064096127e-05,0.00144246040091157,0.191309266398784,0.999284317126109
